"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1995,1996,1997,1998,1999,1999Q1,1999Q2,1999Q3,1999Q4,2000,2000Q1,2000Q2,2000Q3,2000Q4,2001,2001Q1,2001Q2,2001Q3,2001Q4,2002,2002Q1,2002Q2,2002Q3,2002Q4,2003,2003Q1,2003Q2,2003Q3,2003Q4,2004,2004Q1,2004Q2,2004Q3,2004Q4,2005,2005Q1,2005Q2,2005Q3,2005Q4,2006,2006Q1,2006Q2,2006Q3,2006Q4,2007,2007Q1,2007Q2,2007Q3,2007Q4,2008,2008Q1,2008Q2,2008Q3,2008Q4,2009,2009Q1,2009Q2,2009Q3,2009Q4,2010,2010Q1,2010Q2,2010Q3,2010Q4,2011,2011Q1,2011Q2,2011Q3,2011Q4,2012,2012Q1,2012Q2,2012Q3,2012Q4,2013,2013Q1,2013Q2,2013Q3,2013Q4,2014,2014Q1,2014Q2,2014Q3,2014Q4,2015,2015Q1,2015Q2,2015Q3,2015Q4,2016,2016Q1,2016Q2,2016Q3,2016Q4,2017,2017Q1,2017Q2,2017Q3,2017Q4,2018,2018Q1,2018Q2,2018Q3,2018Q4,2019,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,
"Emerging and Developing Economies","200","Allocated Reserves, US Dollars","RAXGFXAR_USD","Value","266898770372","313274647900","359306864200","355477927226.461","366903198618",,,,,"408215719117.763",,,,,"443998965813.757",,,,,"509511802398.403",,,,,"656951928535.227",,,,,"818540674113.341",,,,,"1009384149135.44",,,,,"1320584991098.88",,,,,"1939687137988.18",,,,,"1984902952794.47",,,,,"2123766118052.36",,,,,"2409907525074.43",,,,,"2583548215899.87",,,,,"2771496804397.89",,,,,"2800260756078.48",,,,,"3346776521642.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Allocated Reserves, US Dollars","RAXGFXAR_USD","Value",,,,,,"338194409931.76","352451806080.19","355665966382.78","366903198618",,"379997341807.01","375982566642.022","389831865632.127","408215719117.763",,"416710713245.266","432464522132.618","452019582891.893","443998965813.757",,"445985614468.816","475872945620.775","486539967190.286","509511802398.403",,"540220562757.735","577685749615.584","599114921172.117","656951928535.227",,"690680364262.764","703308995529.64","731447021314.716","818540674113.341",,"860887751521.653","902921023543.797","942794054729.552","1009384149135.44",,"1085181184335.55","1142203936855.46","1212591875723.07","1320584991098.88",,"1478459299241.64","1643134953150.25","1760670790777.66","1939687137988.18",,"2103760225751.48","2188121988639.22","2170713242534.71","1984902952794.47",,"1904365733896.08","1980364780934.14","2048422349873.6","2123766118052.36",,"2159753034817.44","2184718291730.57","2354935047136.34","2409907525074.43",,"2545013646824.07","2637579166103.26","2613495574898.41","2583548215899.87",,"2635135993758.19","2662486290991.26","2736603474074.85","2771496804397.89",,"2787744272504.5","2778389014370.37","2808536331111.17","2800260756078.48",,"3477714597178.07","3521661557515.26","3475583366562.9","3346776521642.44",,"3219710799932.39",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Unallocated Reserves, US Dollars","RAXGFXUR_USD","Value","187261208131.567","232776790221.613","242638879972.979","261232004457.479","289099639393.794",,,,,"306161936095.379",,,,,"353649403113.303",,,,,"448599595300.639",,,,,"592890857289.194",,,,,"849388897582.292",,,,,"1220475682922.15",,,,,"1661493324378.79",,,,,"2308021807158.02",,,,,"2844446943455.98",,,,,"3232817810992.17",,,,,"3726587485325.64",,,,,"4175301675693",,,,,"4456513161699.07",,,,,"5055554678531.45",,,,,"4383175230833.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Unallocated Reserves, US Dollars","RAXGFXUR_USD","Value",,,,,,"269963974847.927","271372687673.59","283172977570.212","289099639393.794",,"292239936857.141","294683578592.673","292615024740.461","306161936095.379",,"310636060996.576","309330112609.124","326993501437.494","353649403113.303",,"372509965565.776","393427565717.971","408102845833.121","448599595300.639",,"487572420298.082","527780556901.091","579832653969.365","592890857289.194",,"640098852562.711","681847641771.613","729011860352.681","849388897582.292",,"989457208632.525","1054470646945.41","1144418236483.95","1220475682922.15",,"1327545673350.73","1456286999268.57","1544258034911.14","1661493324378.79",,"1800907696925.62","1968807439256.26","2134362195642.87","2308021807158.02",,"2566975869608.81","2732375617165.42","2855902874270.27","2844446943455.98",,"2779831474340.95","2950984613320.89","3089713559444.05","3232817810992.17",,"3273201188342.27","3275142063272.95","3501592361116.45","3726587485325.64",,"3961195281372.1","4180274580622.07","4184817711735.67","4175301675693",,"4339160586682.15","4300872411053.9","4371354353954.68","4456513161699.07",,"4612611421161.84","4665686517960.37","4850612915835.23","5055554678531.45",,"4485636646773.79","4544063686891.48","4436896544375.1","4383175230833.1",,"4280467362403.79",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","Value","58.7675671580347","57.3709042828727","59.6909053146736","57.6410252151803","55.9301236759899",,,,,"57.1428454038036",,,,,"55.6634957344667",,,,,"53.178764350578",,,,,"52.5627651722523",,,,,"49.0752540157439",,,,,"45.2667084551245",,,,,"44.2840479488664",,,,,"45.6643137050299",,,,,"41.1008312803255",,,,,"39.6477707842278",,,,,"39.2717263028838",,,,,"38.2246722051553",,,,,"38.3438431518166",,,,,"35.6457045024445",,,,,"43.2962148899652",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","Value",,,,,,"55.6095942102772","56.4985520141023","55.6738078899822","55.9301236759899",,"56.5272640877829","56.0610624695315","57.1226671454675","57.1428454038036",,"57.2918899213692","58.2997640961885","58.0246457966767","55.6634957344667",,"54.488457280364","54.7420528820256","54.3837115894381","53.178764350578",,"52.5612230929579","52.2572009847927","50.8177745817255","52.5627651722523",,"51.9004471613523","50.7746904999799","50.0833697200449","49.0752540157439",,"46.5257976247802","46.1287864435497","45.1700125904017","45.2667084551245",,"44.9773740810512","43.9564333658673","43.9846895924818","44.2840479488664",,"45.0836792883986","45.4917264628765","45.202975094588","45.6643137050299",,"45.0412993326954","44.4695265384933","43.1843847250953","41.1008312803255",,"40.6551144035377","40.1586791485763","39.8670332203344","39.6477707842278",,"39.7528296043946","40.0141789291086","40.2104332990546","39.2717263028838",,"39.1166910701971","38.6863559132536","38.4432941629317","38.2246722051553",,"37.7835379290941","38.2356619113888","38.5005586735943","38.3438431518166",,"37.6704092060118","37.3234930556979","36.6690377815903","35.6457045024445",,"43.6714957138099","43.6620570475965","43.9253357440863","43.2962148899652",,"42.92845756786",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Australian dollars, Percent","RAXGFXARAUDRT_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.76400090790958",,,,,"2.08729995494854",,,,,"1.61248524730501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Australian dollars, Percent","RAXGFXARAUDRT_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.76400090790958",,"1.87751975733396","1.80933975917994","1.76446110345898","2.08729995494854",,"1.70889487005699","1.70783470677151","1.69032151576523","1.61248524730501",,"1.58915157989557",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Canadian dollars, Percent","RAXGFXARCADRT_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.10943168656789",,,,,"2.16650238154219",,,,,"1.87760544992311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Canadian dollars, Percent","RAXGFXARCADRT_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.10943168656789",,"2.22241402702501","2.0683258938569","2.08639246697161","2.16650238154219",,"1.90794864433633","2.01328035943806","1.86367419078612","1.87760544992311",,"1.89128356207765",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","Value",,,,,"17.3276390935329",,,,,"17.9579736865449",,,,,"19.6199049013229",,,,,"24.4498254962417",,,,,"29.4544348145761",,,,,"28.5085453197095",,,,,"28.4878194955828",,,,,"28.9820391271517",,,,,"28.0858116485797",,,,,"29.3091562890531",,,,,"30.2278328409864",,,,,"27.7921937771845",,,,,"26.913020744731",,,,,"23.7046241710856",,,,,"23.4993465936436",,,,,"19.7360960179156",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","Value",,,,,,"16.5083893889037","15.6311982835649","16.7692176560494","17.3276390935329",,"18.2129385668674","18.2598484476423","17.0874061859233","17.9579736865449",,"18.3020834137833","17.988693794578","18.9359689822793","19.6199049013229",,"19.2138616643884","20.2461775630463","23.1409769055573","24.4498254962417",,"26.184182339154","26.6614870224385","28.0315103934995","29.4544348145761",,"29.6080244159846","29.3950279983355","29.4281756501089","28.5085453197095",,"29.4540397629947","30.3761964147279","29.1143607569488","28.4878194955828",,"28.8425585580941","28.9562568304856","28.552821268114","28.9820391271517",,"28.6136426678493","28.1780484001359","28.8685316286324","28.0858116485797",,"27.800594566508","28.2718132542476","27.4632773281358","29.3091562890531",,"29.5894426745738","30.6744450453162","30.7556679757852","30.2278328409864",,"28.9754311369507","27.5732773726416","28.2637870235573","27.7921937771845",,"27.3608725954183","27.9813407730004","27.2693936114286","26.913020744731",,"26.5248204318083","25.2952635763737","24.1421423209294","23.7046241710856",,"23.1041785840288","23.2269498583212","23.2649878924069","23.4993465936436",,"21.9520966973611","21.5689053252784","20.362777743125","19.7360960179156",,"18.2966542032726",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Allocated Reserves, Claims in Deutsche mark, US Dollars","RAXGFXARDEM_USD","Value","130499001000","142454489000","140002275000","130543871000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Allocated Reserves, Claims in ECUs, US Dollars","RAXGFXARECU_USD","Value","88115590000","86654700000","76931150000","16541380000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Allocated Reserves, Claims in French francs, US Dollars","RAXGFXARFRF_USD","Value","17346368000","15039285000","10717107000","12962472000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Allocated Reserves, Claims in Netherlands guilder, US Dollars","RAXGFXARNLG_USD","Value","2406732000","2479180000","3254451000","2988848000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Allocated Reserves, Claims in Deutsche mark, US Dollars","RAXGFXARDEM_USD","Value","32588780033","37461311000","44346872000","46406929031.4929",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Allocated Reserves, Claims in ECUs, US Dollars","RAXGFXARECU_USD","Value","172420000","182000000","391000000","96000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Allocated Reserves, Claims in French francs, US Dollars","RAXGFXARFRF_USD","Value","7014206776","7598700000","7596987000","7851383466.143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Allocated Reserves, Claims in Netherlands guilder, US Dollars","RAXGFXARNLG_USD","Value","899306785","455638000","1206480000","500095866.752563",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Allocated Reserves, Claims in Deutsche mark, US Dollars","RAXGFXARDEM_USD","Value","163087781033","179915800000","184349147000","176950800031.493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Allocated Reserves, Claims in ECUs, US Dollars","RAXGFXARECU_USD","Value","88288010000","86836700000","77322150000","16637380000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Allocated Reserves, Claims in French francs, US Dollars","RAXGFXARFRF_USD","Value","24360574776","22637985000","18314094000","20813855466.143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Allocated Reserves, Claims in Netherlands guilder, US Dollars","RAXGFXARNLG_USD","Value","3306038785","2934818000","4460931000","3488943866.75256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Deutsche mark, Percent","RAXGFXARDEMRT_PT","Value","16.9853311422774","15.6040140702608","15.3178626798267","14.077710366589",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Shares of Allocated Reserves, Shares of ECUs, Percent","RAXGFXARECURT_PT","Value","11.468842393262","9.49188170584239","8.41715458910331","1.78380459319832",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","Value","2.25774758686317","1.64735570211945","1.17257504101994","1.39785901132823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","Value","0.313252512873379","0.271561534313665","0.356074453191742","0.322314147354792",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Deutsche mark, Percent","RAXGFXARDEMRT_PT","Value","12.2101649204221","11.9579772098117","12.3423392143478","13.0547990401465",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of ECUs, Percent","RAXGFXARECURT_PT","Value","0.0646012717704481","0.0580959874091363","0.108820631877035","0.0270058961885535",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","Value","2.6280401240604","2.42557131607585","2.11434507852077","2.20868382107483",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","Value","0.336946769648492","0.145443623687495","0.335779836181599","0.140682677727546",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Shares of Allocated Reserves, Shares of Deutsche mark, Percent","RAXGFXARDEMRT_PT","Value","15.7541850645232","14.6725167392412","14.4782046012594","13.7942475413556",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Shares of Allocated Reserves, Shares of ECUs, Percent","RAXGFXARECURT_PT","Value","8.52857056309467","7.08171786096867","6.07263947855028","1.2969714639253",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","Value","2.35321739537067","1.84617589925505","1.43833158077318","1.62254974003438",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","Value","0.319361429283549","0.239340659528659","0.350347548557416","0.271981564069299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Shares of Allocated Reserves, Shares of Chinese renminbi, Percent","RAXGFXARCNYRT_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.07830374633322",,,,,"1.23312622777563",,,,,"1.89315135959687",,,,,"1.93621718403545",,,,,,,,
"World","001","Shares of Allocated Reserves, Shares of Chinese renminbi, Percent","RAXGFXARCNYRT_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.07830374633322",,"1.08029481506817","1.08028280809756","1.12167073243304","1.23312622777563",,"1.40041716636822","1.83320778687112","1.79914455973774","1.89315135959687",,"1.94735551484939","1.93023416071464","1.9565476826361","1.93621718403545","2.01089108676605","2.06880631162745","2.13106275393805",
"World","001","Allocated Reserves, Claims in Chinese renminbi, US Dollars","RAXGFXARCNY_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90777364588.7226",,,,,"123473324959.51",,,,,"203084790812.148",,,,,"214460439296.565",,,,,,,,
"World","001","Allocated Reserves, Claims in Chinese renminbi, US Dollars","RAXGFXARCNY_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90777364588.7226",,"95419799115.4244","99996419386.7164","108155265504.146","123473324959.51",,"145667409611.018","192750324378.269","192635827791.04","203084790812.148",,"212263670582.637","212796123071.534","213826181699.68","214460439296.565","220331414088.796","233085232790.505","244524321726.991",
